Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Date,Month
5187,IndiGo,Banglore,Delhi,non-stop,4823,12,4
112,Vistara,Kolkata,Banglore,1 stop,9397,12,5
4606,Air Asia,Banglore,Delhi,non-stop,3383,21,6
4643,Jet Airways,Delhi,Cochin,1 stop,13244,21,3
8148,Jet Airways,Delhi,Cochin,2 stops,13014,15,6
3276,Multiple carriers,Delhi,Cochin,1 stop,9646,15,6
4740,Vistara,Kolkata,Banglore,1 stop,9187,1,5
8268,Multiple carriers,Delhi,Cochin,1 stop,6007,27,6
3732,Multiple carriers,Delhi,Cochin,1 stop,11622,6,6
4592,Air India,Mumbai,Hyderabad,non-stop,3100,3,4
10635,Jet Airways,Delhi,Cochin,1 stop,14714,1,6
3304,Air India,Banglore,New Delhi,2 stops,11003,3,3
7022,Multiple carriers,Delhi,Cochin,1 stop,13587,15,6
7368,Jet Airways,Delhi,Cochin,2 stops,13029,21,5
4108,Air India,Kolkata,Banglore,2 stops,15187,24,3
4453,Vistara,Chennai,Kolkata,non-stop,11982,6,5
6863,Air Asia,Kolkata,Banglore,non-stop,4409,15,4
9139,Jet Airways,Delhi,Cochin,1 stop,10262,9,6
8874,Jet Airways,Mumbai,Hyderabad,non-stop,5678,9,6
3247,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3
9358,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6
451,Air India,Delhi,Cochin,2 stops,13013,1,6
3766,Multiple carriers,Delhi,Cochin,1 stop,15603,6,3
9540,GoAir,Delhi,Cochin,1 stop,4563,1,4
5040,Vistara,Kolkata,Banglore,1 stop,8085,6,5
3696,IndiGo,Kolkata,Banglore,non-stop,4804,6,6
2780,Air Asia,Kolkata,Banglore,non-stop,4384,9,3
658,Multiple carriers,Delhi,Cochin,1 stop,14533,15,5
5667,Jet Airways,Delhi,Cochin,1 stop,14714,1,6
1863,Air India,Delhi,Cochin,2 stops,14746,6,3
4669,Jet Airways,Delhi,Cochin,2 stops,16263,27,6
1000,IndiGo,Delhi,Cochin,1 stop,9264,21,3
389,Jet Airways,Delhi,Cochin,1 stop,16079,27,5
3435,Jet Airways,Delhi,Cochin,2 stops,13014,15,6
6503,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4
1480,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
2252,Jet Airways,Delhi,Cochin,1 stop,16079,21,5
2398,Jet Airways,Kolkata,Banglore,1 stop,13067,24,5
9746,Air India,Banglore,New Delhi,1 stop,12704,1,3
993,IndiGo,Banglore,Delhi,non-stop,4990,21,4
5052,Jet Airways,Delhi,Cochin,1 stop,15554,18,5
3959,Jet Airways,Kolkata,Banglore,1 stop,13364,1,4
2993,IndiGo,Banglore,Delhi,non-stop,4591,18,4
3414,IndiGo,Banglore,Delhi,non-stop,4823,12,6
8441,Vistara,Chennai,Kolkata,non-stop,11982,6,6
9909,IndiGo,Delhi,Cochin,1 stop,6674,27,5
9716,Multiple carriers,Delhi,Cochin,1 stop,13377,9,6
4819,Air Asia,Kolkata,Banglore,non-stop,4107,24,5
1295,Jet Airways,Banglore,Delhi,non-stop,8016,9,6
1832,Jet Airways,Banglore,New Delhi,1 stop,6992,21,3
2892,Jet Airways,Delhi,Cochin,1 stop,12898,21,5
4214,SpiceJet,Chennai,Kolkata,non-stop,3543,6,6
2547,Jet Airways,Kolkata,Banglore,1 stop,13067,6,5
9739,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3
1916,SpiceJet,Banglore,Delhi,non-stop,4319,6,4
42,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
10124,Multiple carriers,Delhi,Cochin,1 stop,10197,27,5
368,Air Asia,Kolkata,Banglore,1 stop,5162,9,4
6104,Jet Airways,Kolkata,Banglore,1 stop,13067,18,5
1153,Multiple carriers,Delhi,Cochin,1 stop,7723,6,6
1571,Air India,Kolkata,Banglore,2 stops,4647,3,4
7108,Air India,Banglore,Delhi,non-stop,6961,21,6
8206,Multiple carriers,Delhi,Cochin,1 stop,14323,9,5
7277,Air India,Delhi,Cochin,2 stops,10651,18,5
9361,Air India,Delhi,Cochin,1 stop,7480,15,5
4201,Jet Airways,Delhi,Cochin,1 stop,10262,6,6
4331,Air India,Kolkata,Banglore,1 stop,7662,24,5
2242,Jet Airways,Kolkata,Banglore,1 stop,14151,12,5
7501,IndiGo,Kolkata,Banglore,non-stop,4804,6,6
174,Jet Airways,Kolkata,Banglore,1 stop,9663,6,5
1912,GoAir,Delhi,Cochin,1 stop,6393,1,6
1101,Jet Airways,Kolkata,Banglore,1 stop,14178,24,5
8666,Jet Airways,Delhi,Cochin,2 stops,13014,15,6
3436,IndiGo,Delhi,Cochin,1 stop,11600,3,3
1542,Jet Airways,Mumbai,Hyderabad,non-stop,8040,6,6
2304,IndiGo,Banglore,Delhi,non-stop,3419,24,4
9916,Jet Airways,Kolkata,Banglore,1 stop,8529,12,6
1366,IndiGo,Kolkata,Banglore,non-stop,4174,12,4
7795,Jet Airways,Delhi,Cochin,2 stops,13029,9,5
9679,IndiGo,Delhi,Cochin,1 stop,6674,27,5
5316,IndiGo,Mumbai,Hyderabad,non-stop,4049,3,6
7613,Jet Airways,Kolkata,Banglore,1 stop,11467,1,5
7877,IndiGo,Delhi,Cochin,1 stop,6734,9,5
680,Jet Airways,Delhi,Cochin,1 stop,15554,18,5
9934,IndiGo,Mumbai,Hyderabad,non-stop,2754,3,4
8426,SpiceJet,Delhi,Cochin,1 stop,4957,24,6
3697,Jet Airways,Kolkata,Banglore,1 stop,14388,21,5
9603,IndiGo,Banglore,Delhi,non-stop,3419,12,6
1665,Air India,Banglore,New Delhi,3 stops,12346,1,3
508,Vistara,Kolkata,Banglore,1 stop,9345,21,5
166,Air India,Mumbai,Hyderabad,non-stop,6092,3,3
5562,IndiGo,Delhi,Cochin,1 stop,6442,24,6
8822,Jet Airways,Banglore,New Delhi,non-stop,7229,24,3
1007,Jet Airways,Banglore,Delhi,non-stop,8016,24,6
8876,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4
1923,IndiGo,Kolkata,Banglore,non-stop,5644,15,6
3524,Air India,Delhi,Cochin,2 stops,10231,27,5
10285,Air India,Kolkata,Banglore,2 stops,12723,6,6
10407,SpiceJet,Banglore,Delhi,non-stop,3919,18,5
7203,GoAir,Delhi,Cochin,1 stop,4725,3,4
5045,Air Asia,Kolkata,Banglore,1 stop,6857,6,6
2549,Air India,Banglore,New Delhi,1 stop,8714,15,3
1106,Jet Airways,Kolkata,Banglore,1 stop,13044,12,6
3912,Jet Airways,Kolkata,Banglore,1 stop,14151,15,5
8357,IndiGo,Delhi,Cochin,1 stop,7894,6,3
1759,Jet Airways,Delhi,Cochin,1 stop,15554,9,3
5370,Air India,Banglore,Delhi,non-stop,6961,27,5
6022,IndiGo,Chennai,Kolkata,non-stop,4332,9,5
7784,Jet Airways,Delhi,Cochin,1 stop,14714,3,6
2936,Vistara,Banglore,New Delhi,non-stop,6558,24,3
9316,SpiceJet,Delhi,Cochin,1 stop,6460,21,3
5819,Jet Airways,Kolkata,Banglore,1 stop,8586,9,5
152,GoAir,Banglore,Delhi,non-stop,3898,27,6
5286,Jet Airways,Kolkata,Banglore,1 stop,9314,9,5
5744,Air India,Mumbai,Hyderabad,non-stop,3100,18,6
3944,SpiceJet,Banglore,Delhi,non-stop,3311,27,5
9742,SpiceJet,Delhi,Cochin,1 stop,5673,27,5
2565,Air India,Kolkata,Banglore,2 stops,14120,6,5
2790,Jet Airways,Mumbai,Hyderabad,non-stop,5678,18,3
10299,IndiGo,Kolkata,Banglore,non-stop,4804,12,6
3581,Jet Airways,Delhi,Cochin,1 stop,10262,15,6
3757,SpiceJet,Banglore,New Delhi,non-stop,3925,24,3
7422,Jet Airways,Delhi,Cochin,2 stops,15129,1,5
520,IndiGo,Delhi,Cochin,2 stops,8899,3,3
8620,Jet Airways,Kolkata,Banglore,1 stop,8066,9,5
9539,Air India,Delhi,Cochin,2 stops,11806,21,5
4584,Jet Airways,Delhi,Cochin,1 stop,14053,9,3
6249,Jet Airways,Kolkata,Banglore,1 stop,10844,15,5
7571,IndiGo,Banglore,Delhi,non-stop,4990,12,4
1830,Jet Airways,Kolkata,Banglore,1 stop,13731,24,5
4126,Jet Airways,Banglore,New Delhi,1 stop,16736,6,3
9873,Multiple carriers,Delhi,Cochin,1 stop,11622,12,6
9306,IndiGo,Banglore,Delhi,non-stop,3943,18,6
8186,Multiple carriers,Delhi,Cochin,1 stop,6637,27,3
9373,SpiceJet,Chennai,Kolkata,non-stop,3543,15,6
309,SpiceJet,Kolkata,Banglore,non-stop,4174,24,4
4352,IndiGo,Kolkata,Banglore,non-stop,5224,3,5
8636,IndiGo,Delhi,Cochin,1 stop,6442,27,6
8165,Jet Airways,Kolkata,Banglore,1 stop,14388,6,5
3630,Jet Airways,Kolkata,Banglore,1 stop,13374,6,6
3654,IndiGo,Mumbai,Hyderabad,non-stop,4049,24,6
3847,IndiGo,Chennai,Kolkata,non-stop,6297,9,3
6076,Jet Airways,Kolkata,Banglore,1 stop,10844,18,5
3480,IndiGo,Kolkata,Banglore,non-stop,4804,27,5
4639,Vistara,Mumbai,Hyderabad,1 stop,12395,6,3
205,Jet Airways,Banglore,Delhi,non-stop,7229,18,4
10504,Air Asia,Delhi,Cochin,1 stop,6152,12,6
1137,Jet Airways,Delhi,Cochin,1 stop,14714,1,6
10007,GoAir,Delhi,Cochin,1 stop,6195,21,5
2766,Air India,Banglore,Delhi,non-stop,5228,21,4
3645,Jet Airways,Delhi,Cochin,1 stop,10262,1,6
305,Jet Airways,Delhi,Cochin,1 stop,12242,27,3
1857,Air Asia,Kolkata,Banglore,non-stop,4107,21,6
7204,Multiple carriers,Delhi,Cochin,1 stop,17057,3,3
9666,Jet Airways,Kolkata,Banglore,1 stop,5608,12,6
1999,Jet Airways,Kolkata,Banglore,1 stop,14781,6,5
3266,Air India,Delhi,Cochin,non-stop,6094,6,6
2815,IndiGo,Mumbai,Hyderabad,non-stop,4049,9,6
4560,IndiGo,Kolkata,Banglore,non-stop,6565,1,3
5695,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
8462,Jet Airways,Delhi,Cochin,2 stops,18804,12,6
3132,IndiGo,Banglore,Delhi,non-stop,4823,15,5
4992,Jet Airways,Delhi,Cochin,1 stop,12898,21,5
4099,Air India,Banglore,New Delhi,non-stop,8588,3,3
1998,Jet Airways,Kolkata,Banglore,1 stop,12692,9,6
7992,Jet Airways,Mumbai,Hyderabad,non-stop,5678,6,6
9454,Air India,Kolkata,Banglore,3 stops,12954,1,4
9020,IndiGo,Chennai,Kolkata,non-stop,3597,1,6
383,Vistara,Kolkata,Banglore,1 stop,8452,1,5
5699,IndiGo,Mumbai,Hyderabad,non-stop,2227,3,6
4351,Air India,Delhi,Cochin,1 stop,7480,27,6
3416,Jet Airways,Delhi,Cochin,1 stop,10152,27,5
3181,IndiGo,Banglore,Delhi,non-stop,4423,1,5
6124,Jet Airways,Kolkata,Banglore,1 stop,14151,12,5
10678,Air Asia,Kolkata,Banglore,non-stop,4107,9,4
8217,Jet Airways,Banglore,Delhi,non-stop,7229,18,5
2744,Jet Airways,Kolkata,Banglore,1 stop,14388,12,5
10051,Air India,Delhi,Cochin,2 stops,10336,1,6
7020,IndiGo,Kolkata,Banglore,non-stop,4804,6,6
10201,Jet Airways,Kolkata,Banglore,1 stop,11134,24,3
8825,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
6739,Multiple carriers,Delhi,Cochin,1 stop,15147,6,3
3869,Multiple carriers,Delhi,Cochin,1 stop,16108,1,6
9267,Jet Airways,Delhi,Cochin,2 stops,15654,9,3
4826,IndiGo,Delhi,Cochin,1 stop,5947,15,4
4319,IndiGo,Chennai,Kolkata,non-stop,6482,9,3
253,Multiple carriers,Delhi,Cochin,1 stop,6601,27,3
10147,Jet Airways,Delhi,Cochin,1 stop,17024,3,3
10235,IndiGo,Banglore,New Delhi,non-stop,6144,3,3
8138,Air India,Delhi,Cochin,2 stops,10975,15,6
278,Air India,Delhi,Cochin,1 stop,8991,9,3
3278,Jet Airways,Delhi,Cochin,1 stop,14714,9,6
2492,Jet Airways,Delhi,Cochin,1 stop,10262,6,6
289,Air India,Banglore,New Delhi,2 stops,12778,12,3
10336,IndiGo,Banglore,Delhi,non-stop,4990,12,4
3097,Air Asia,Delhi,Cochin,1 stop,6451,27,6
4113,IndiGo,Chennai,Kolkata,non-stop,3597,27,5
2597,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4
7155,Jet Airways,Delhi,Cochin,1 stop,14714,3,6
6181,Jet Airways,Kolkata,Banglore,1 stop,14151,6,6
5145,Jet Airways,Kolkata,Banglore,1 stop,10844,21,5
6407,Jet Airways,Banglore,New Delhi,1 stop,25735,1,3
8311,Jet Airways,Banglore,Delhi,non-stop,4544,27,4
8133,Air India,Delhi,Cochin,2 stops,13486,18,5
10372,IndiGo,Kolkata,Banglore,non-stop,4804,12,5
10138,GoAir,Delhi,Cochin,1 stop,5628,3,3
9545,Jet Airways,Delhi,Cochin,1 stop,10262,9,6
6830,Air Asia,Kolkata,Banglore,non-stop,4384,6,3
4106,Vistara,Kolkata,Banglore,1 stop,8610,9,6
270,Jet Airways,Kolkata,Banglore,1 stop,14781,1,5
6080,IndiGo,Kolkata,Banglore,non-stop,4778,3,3
4617,Jet Airways,Delhi,Cochin,1 stop,14714,1,6
3606,Air India,Kolkata,Banglore,2 stops,10151,1,5
3595,Air India,Delhi,Cochin,1 stop,8372,18,5
2992,Jet Airways,Delhi,Cochin,1 stop,12898,21,5
6918,SpiceJet,Banglore,New Delhi,non-stop,3925,24,3
9336,Multiple carriers,Delhi,Cochin,1 stop,9103,15,5
4248,IndiGo,Kolkata,Banglore,non-stop,4804,15,5
3243,IndiGo,Delhi,Cochin,1 stop,6314,27,5
1394,SpiceJet,Chennai,Kolkata,non-stop,3332,27,3
4013,Jet Airways,Delhi,Cochin,1 stop,16079,21,5
4360,IndiGo,Banglore,Delhi,non-stop,4591,3,4
7482,Jet Airways,Kolkata,Banglore,1 stop,13941,6,5
8201,IndiGo,Delhi,Cochin,1 stop,5065,24,4
1426,Air India,Mumbai,Hyderabad,non-stop,3100,1,4
83,IndiGo,Delhi,Cochin,1 stop,5894,27,6
874,Multiple carriers,Delhi,Cochin,1 stop,6270,27,6
10252,Vistara,Delhi,Cochin,non-stop,6216,6,6
8414,Jet Airways,Mumbai,Hyderabad,non-stop,8040,21,3
4604,Air India,Delhi,Cochin,non-stop,6094,6,6
4545,GoAir,Banglore,Delhi,non-stop,5048,18,4
4696,Jet Airways,Kolkata,Banglore,1 stop,12681,1,4
9590,Jet Airways,Kolkata,Banglore,1 stop,12681,1,4
8270,SpiceJet,Chennai,Kolkata,non-stop,3597,21,6
2049,Jet Airways,Delhi,Cochin,1 stop,15974,6,3
8359,Multiple carriers,Delhi,Cochin,1 stop,7575,9,5
10349,IndiGo,Mumbai,Hyderabad,non-stop,2754,15,6
7719,Jet Airways,Banglore,Delhi,non-stop,5769,3,6
2462,Jet Airways,Delhi,Cochin,1 stop,10262,1,6
3992,Air India,Delhi,Cochin,1 stop,9929,27,5
2341,Multiple carriers,Delhi,Cochin,1 stop,13587,9,6
9912,Jet Airways,Banglore,Delhi,non-stop,7229,9,5
6316,Vistara,Kolkata,Banglore,1 stop,9555,18,5
7864,Jet Airways,Banglore,Delhi,non-stop,5769,27,6
5098,SpiceJet,Kolkata,Banglore,non-stop,3847,21,3
9987,IndiGo,Delhi,Cochin,1 stop,6496,27,6
4796,Jet Airways,Kolkata,Banglore,1 stop,10844,6,6
9990,Jet Airways,Delhi,Cochin,2 stops,15318,27,5
8744,Jet Airways,Kolkata,Banglore,1 stop,14151,21,5
7407,Vistara,Mumbai,Hyderabad,1 stop,12395,6,3
7419,Multiple carriers,Delhi,Cochin,1 stop,9646,9,6
7103,Air India,Kolkata,Banglore,2 stops,7662,6,5
2413,Multiple carriers,Delhi,Cochin,1 stop,13587,12,6
5585,Air Asia,Banglore,Delhi,non-stop,4282,27,4
1218,Air India,Delhi,Cochin,3 stops,11543,27,6
9256,Air India,Delhi,Cochin,1 stop,8907,6,6
6091,Multiple carriers,Delhi,Cochin,1 stop,10877,9,6
8489,Air Asia,Kolkata,Banglore,1 stop,6857,18,5
1066,SpiceJet,Chennai,Kolkata,non-stop,3807,24,3
3821,Air India,Mumbai,Hyderabad,2 stops,16172,12,3
4455,Jet Airways,Delhi,Cochin,1 stop,10262,1,6
7665,Air India,Delhi,Cochin,1 stop,10979,3,6
7553,Jet Airways,Delhi,Cochin,2 stops,12273,27,3
5588,Jet Airways,Kolkata,Banglore,1 stop,10844,6,5
6067,Air India,Delhi,Cochin,1 stop,4697,6,4
9410,Vistara,Banglore,Delhi,non-stop,4668,27,5
5957,Multiple carriers,Delhi,Cochin,1 stop,6795,27,5
2173,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6
3030,Air India,Delhi,Cochin,2 stops,14667,1,6
9292,Vistara,Kolkata,Banglore,1 stop,8452,1,4
1107,Multiple carriers,Delhi,Cochin,1 stop,8099,3,6
10360,Air India,Delhi,Cochin,2 stops,13022,15,5
693,IndiGo,Banglore,New Delhi,1 stop,7774,3,3
2014,Jet Airways,Kolkata,Banglore,1 stop,14151,12,5
5009,Air India,Kolkata,Banglore,1 stop,10203,6,5
7374,Multiple carriers,Delhi,Cochin,1 stop,15078,6,3
10159,SpiceJet,Kolkata,Banglore,1 stop,9158,9,6
4414,Air India,Delhi,Cochin,2 stops,11732,12,6
2782,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
3966,Air India,Delhi,Cochin,2 stops,9653,6,6
7964,Air Asia,Delhi,Cochin,1 stop,8627,6,3
9299,Air India,Kolkata,Banglore,1 stop,8891,21,5
10487,Multiple carriers,Delhi,Cochin,1 stop,10877,15,6
9004,Multiple carriers,Delhi,Cochin,1 stop,6601,9,4
628,Jet Airways,Banglore,New Delhi,1 stop,27210,15,3
2463,Vistara,Banglore,Delhi,non-stop,5613,27,4
6974,Air India,Kolkata,Banglore,2 stops,12802,24,5
7352,Jet Airways,Delhi,Cochin,2 stops,12872,27,5
3861,IndiGo,Mumbai,Hyderabad,non-stop,3603,12,5
9567,Multiple carriers,Delhi,Cochin,1 stop,11789,6,6
2667,IndiGo,Kolkata,Banglore,non-stop,4804,1,5
9708,Jet Airways,Banglore,Delhi,non-stop,7229,1,6
3778,IndiGo,Kolkata,Banglore,non-stop,4148,18,3
2188,Jet Airways,Delhi,Cochin,1 stop,10262,6,6
10578,Air India,Delhi,Cochin,1 stop,8669,9,5
6773,Air India,Banglore,Delhi,non-stop,5228,18,4
9876,Jet Airways,Kolkata,Banglore,1 stop,9663,9,5
3345,Air India,Delhi,Cochin,1 stop,7480,9,5
7944,Jet Airways,Delhi,Cochin,1 stop,14714,27,6
2804,Vistara,Kolkata,Banglore,1 stop,8610,9,5
4146,Multiple carriers,Delhi,Cochin,1 stop,7363,21,3
7138,IndiGo,Kolkata,Banglore,1 stop,6303,24,3
1681,Jet Airways,Delhi,Cochin,1 stop,14714,12,6
3985,SpiceJet,Kolkata,Banglore,non-stop,3815,15,3
4489,Jet Airways,Kolkata,Banglore,1 stop,8529,12,6
2957,Jet Airways,Kolkata,Banglore,1 stop,10844,18,5
8276,Multiple carriers,Delhi,Cochin,1 stop,7670,9,5
2855,Jet Airways,Delhi,Cochin,2 stops,13014,9,6
5787,IndiGo,Delhi,Cochin,1 stop,5636,9,5
8306,SpiceJet,Kolkata,Banglore,non-stop,3841,1,6
2515,GoAir,Banglore,Delhi,non-stop,3419,6,4
9013,Jet Airways,Kolkata,Banglore,1 stop,14571,9,6
2381,Air India,Delhi,Cochin,2 stops,9548,24,6
5021,Multiple carriers,Delhi,Cochin,1 stop,13587,12,6
5952,Air India,Delhi,Cochin,2 stops,7615,21,3
2229,Air India,Kolkata,Banglore,2 stops,17049,6,5
5915,Multiple carriers,Delhi,Cochin,1 stop,13377,1,6
2230,IndiGo,Delhi,Cochin,1 stop,7006,24,5
3353,IndiGo,Kolkata,Banglore,1 stop,10308,1,4
7524,Multiple carriers,Delhi,Cochin,1 stop,15237,9,3
3613,IndiGo,Banglore,Delhi,non-stop,4591,9,4
10488,SpiceJet,Banglore,Delhi,non-stop,4423,12,5
3651,IndiGo,Chennai,Kolkata,non-stop,6297,9,3
6291,IndiGo,Chennai,Kolkata,non-stop,3384,21,3
2480,Jet Airways,Delhi,Cochin,1 stop,14714,12,6
8029,Jet Airways,Kolkata,Banglore,1 stop,10031,24,3
3139,SpiceJet,Kolkata,Banglore,non-stop,3873,1,5
85,Jet Airways,Banglore,New Delhi,1 stop,13712,6,3
8999,GoAir,Banglore,Delhi,non-stop,3898,15,4
6043,IndiGo,Banglore,Delhi,non-stop,4423,15,6
2818,IndiGo,Chennai,Kolkata,non-stop,3850,3,5
3704,Jet Airways,Kolkata,Banglore,1 stop,9663,15,5
3700,Jet Airways,Banglore,New Delhi,1 stop,31825,1,3
10456,Jet Airways,Delhi,Cochin,2 stops,20694,6,3
10577,Air India,Kolkata,Banglore,2 stops,13432,18,5
5214,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3
5790,IndiGo,Kolkata,Banglore,non-stop,4148,12,3
4638,IndiGo,Banglore,Delhi,non-stop,4591,12,4
2030,Air India,Kolkata,Banglore,non-stop,5510,12,6
3452,Air India,Banglore,Delhi,non-stop,6961,9,6
2537,Jet Airways,Banglore,New Delhi,1 stop,13555,18,3
8162,Jet Airways,Banglore,Delhi,non-stop,4030,21,5
6962,Jet Airways,Kolkata,Banglore,1 stop,13759,24,3
3237,Multiple carriers,Delhi,Cochin,1 stop,13875,6,3
519,IndiGo,Banglore,Delhi,non-stop,4423,27,4
5427,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
7555,Multiple carriers,Delhi,Cochin,1 stop,15136,6,3
6674,Jet Airways,Banglore,Delhi,non-stop,7229,1,6
2915,Air India,Banglore,New Delhi,2 stops,13355,3,3
244,Vistara,Chennai,Kolkata,non-stop,4842,18,3
6000,IndiGo,Kolkata,Banglore,non-stop,4804,21,5
4764,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3
9818,Jet Airways,Banglore,Delhi,non-stop,8016,9,6
3454,SpiceJet,Kolkata,Banglore,non-stop,3841,1,4
7802,Vistara,Kolkata,Banglore,1 stop,7927,1,4
7741,SpiceJet,Kolkata,Banglore,1 stop,11468,12,5
7509,Jet Airways,Banglore,Delhi,non-stop,7229,9,5
7415,Jet Airways,Kolkata,Banglore,1 stop,11134,24,3
8709,Air India,Banglore,New Delhi,2 stops,12599,3,3
8095,Jet Airways,Kolkata,Banglore,2 stops,10118,21,5
5574,IndiGo,Delhi,Cochin,1 stop,6442,24,6
6371,IndiGo,Delhi,Cochin,1 stop,6628,9,6
2012,Jet Airways,Kolkata,Banglore,1 stop,13584,6,5
886,Jet Airways,Delhi,Cochin,1 stop,10262,27,6
870,Multiple carriers,Delhi,Cochin,1 stop,7618,21,3
6533,IndiGo,Delhi,Cochin,1 stop,7503,15,5
10343,Jet Airways,Banglore,New Delhi,1 stop,13555,18,3
7097,IndiGo,Banglore,Delhi,non-stop,5780,18,5
5785,Jet Airways,Delhi,Cochin,non-stop,9564,12,6
356,IndiGo,Banglore,New Delhi,1 stop,4437,18,3
10579,Multiple carriers,Delhi,Cochin,1 stop,17057,3,3
5516,Air India,Delhi,Cochin,2 stops,11762,9,3
8710,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
9777,Air India,Kolkata,Banglore,2 stops,15532,1,5
2760,Jet Airways,Delhi,Cochin,1 stop,14714,3,6
7593,Jet Airways,Delhi,Cochin,2 stops,13882,9,6
1277,Jet Airways,Delhi,Cochin,2 stops,13376,9,6
1899,Multiple carriers,Delhi,Cochin,1 stop,8307,21,3
9246,Jet Airways,Delhi,Cochin,2 stops,15339,27,6
8015,Vistara,Banglore,Delhi,non-stop,4668,21,5
9956,Jet Airways,Mumbai,Hyderabad,non-stop,3210,21,6
9792,GoAir,Delhi,Cochin,1 stop,7378,15,5
3593,Jet Airways,Banglore,Delhi,non-stop,5769,18,6
5853,Air India,Delhi,Cochin,non-stop,6094,18,4
5011,SpiceJet,Mumbai,Hyderabad,non-stop,2017,27,3
1550,Jet Airways,Delhi,Cochin,1 stop,12898,21,5
6267,IndiGo,Banglore,Delhi,non-stop,4591,21,4
2392,IndiGo,Delhi,Cochin,1 stop,6093,3,6
6553,IndiGo,Kolkata,Banglore,non-stop,4174,12,4
3860,Air Asia,Kolkata,Banglore,1 stop,7870,9,6
3258,IndiGo,Kolkata,Banglore,non-stop,4804,27,6
8925,Jet Airways,Kolkata,Banglore,1 stop,13941,9,5
3333,Jet Airways,Kolkata,Banglore,1 stop,10539,9,6
492,Air India,Delhi,Cochin,2 stops,14641,6,3
3529,Jet Airways,Banglore,Delhi,non-stop,6478,27,6
7446,Jet Airways,Delhi,Cochin,2 stops,10368,1,6
1118,Vistara,Kolkata,Banglore,1 stop,8452,21,5
5702,SpiceJet,Banglore,Delhi,non-stop,4319,27,6
10274,Air India,Delhi,Cochin,1 stop,13832,9,3
6220,SpiceJet,Kolkata,Banglore,non-stop,3841,21,6
10536,Multiple carriers,Delhi,Cochin,1 stop,11200,15,6
9697,SpiceJet,Banglore,Delhi,non-stop,3625,27,5
7493,IndiGo,Banglore,New Delhi,non-stop,6860,15,3
8745,Air India,Mumbai,Hyderabad,non-stop,3100,21,6
9164,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
6669,Air India,Delhi,Cochin,1 stop,10315,9,3
10390,GoAir,Kolkata,Banglore,non-stop,3514,15,6
3678,Jet Airways,Kolkata,Banglore,1 stop,8355,1,5
2512,Jet Airways,Kolkata,Banglore,1 stop,12681,1,4
5742,SpiceJet,Mumbai,Hyderabad,non-stop,1965,6,5
8516,Air Asia,Banglore,Delhi,non-stop,3383,27,6
5297,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6
7290,Multiple carriers,Delhi,Cochin,1 stop,7198,27,6
2800,Jet Airways,Mumbai,Hyderabad,1 stop,20120,12,3
6232,Multiple carriers,Delhi,Cochin,1 stop,12192,9,6
3845,Air India,Delhi,Cochin,1 stop,8372,12,6
7398,IndiGo,Delhi,Cochin,1 stop,6493,3,6
9202,SpiceJet,Delhi,Cochin,1 stop,5264,9,6
3015,Jet Airways,Kolkata,Banglore,1 stop,14388,21,5
1702,Jet Airways,Delhi,Cochin,1 stop,16079,21,5
5750,Jet Airways,Banglore,New Delhi,1 stop,11087,9,3
8010,IndiGo,Delhi,Cochin,1 stop,6270,9,4
9593,IndiGo,Kolkata,Banglore,non-stop,5644,21,4
6583,Jet Airways,Kolkata,Banglore,1 stop,14151,15,5
6009,IndiGo,Delhi,Cochin,1 stop,7144,18,5
2063,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
1783,Jet Airways,Mumbai,Hyderabad,non-stop,4050,9,6
7333,Multiple carriers,Delhi,Cochin,1 stop,14408,9,3
3340,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
4831,Air India,Kolkata,Banglore,1 stop,10413,9,6
6713,SpiceJet,Delhi,Cochin,1 stop,5158,9,6
8995,IndiGo,Delhi,Cochin,1 stop,6827,27,3
7574,Jet Airways,Delhi,Cochin,2 stops,14441,24,6
1596,SpiceJet,Kolkata,Banglore,1 stop,7189,12,6
1730,Vistara,Banglore,New Delhi,1 stop,6065,21,3
215,Jet Airways,Mumbai,Hyderabad,non-stop,4995,24,6
7364,IndiGo,Kolkata,Banglore,non-stop,4804,12,6
6791,SpiceJet,Banglore,Delhi,non-stop,3573,1,6
8775,SpiceJet,Mumbai,Hyderabad,non-stop,1965,24,6
